database_name,dataset,AOM-compact-cv3-numpy,AOM-compact-cv5-numpy,AOM-compact-cv5-oneSE-numpy,AOM-compact-oneSEcv3-numpy,AOM-compact-press-numpy,AOM-compact-repcv3-numpy,AOM-compact-repcv3-oneSE-numpy,AOM-compact-simpls-covariance-numpy,AOM-default-nipals-adjoint-numpy,AOM-default-oneSEcv3-numpy,AOM-default-simpls-covariance-numpy,AOM-explorer-simpls-numpy,AOM-family-pruned-cv3-numpy,AOM-family-pruned-numpy,AOM-response-dedup-cv3-numpy,AOM-response-dedup-numpy,ASLS-AOM-compact-cv3-numpy,ASLS-AOM-compact-cv5-numpy,ASLS-AOM-compact-repcv3-numpy,ASLS-AOM-compact-repcv3-oneSE-numpy,ASLS-AOM-family-pruned-cv3-numpy,ASLS-AOM-response-dedup-cv3-numpy,ActiveSuperblock-deep3-numpy,ActiveSuperblock-simpls-numpy,LocalSNV-w101-AOM-compact,LocalSNV-w31-AOM-compact,LocalSNV-w51-AOM-compact,MSC-AOM-compact-numpy,MSC-AOM-default-numpy,MSC-OSC-AOM-default-numpy,OSC-AOM-compact-numpy,OSC-AOM-default-numpy,PLS-standard-numpy,POP-K3-numpy,POP-K5-numpy,POP-K8-cv3-numpy,POP-K8-cv3-oneSE-numpy,POP-K8-numpy,POP-nipals-adjoint-numpy,POP-simpls-covariance-numpy,SNV-AOM-compact-cv3-numpy,SNV-AOM-compact-numpy,SNV-AOM-compact-oneSE-numpy,SNV-AOM-compact-repcv3-numpy,SNV-AOM-default-numpy,SNV-ASLS-AOM-compact-repcv3-numpy,SNV-OSC-AOM-default-numpy,Superblock-raw-simpls-numpy,nirs4all-AOM-PLS-default,nirs4all-POP-PLS-default,pipeline-emsc1-asls-osc1-compact,pipeline-emsc1-asls-osc1-default,pipeline-emsc1-asls-osc2-compact,pipeline-emsc1-asls-osc2-default,pipeline-emsc1-asls-osc3-compact,pipeline-emsc1-asls-osc3-default,pipeline-emsc1-asls-x-compact,pipeline-emsc1-asls-x-default,pipeline-emsc1-x-osc1-compact,pipeline-emsc1-x-osc1-default,pipeline-emsc1-x-osc2-compact,pipeline-emsc1-x-osc2-default,pipeline-emsc1-x-osc3-compact,pipeline-emsc1-x-osc3-default,pipeline-emsc1-x-x-compact,pipeline-emsc1-x-x-default,pipeline-emsc2-asls-osc1-compact,pipeline-emsc2-asls-osc1-default,pipeline-emsc2-asls-osc2-compact,pipeline-emsc2-asls-osc2-default,pipeline-emsc2-asls-osc3-compact,pipeline-emsc2-asls-osc3-default,pipeline-emsc2-asls-x-compact,pipeline-emsc2-asls-x-default,pipeline-emsc2-x-osc1-compact,pipeline-emsc2-x-osc1-default,pipeline-emsc2-x-osc2-compact,pipeline-emsc2-x-osc2-default,pipeline-emsc2-x-osc3-compact,pipeline-emsc2-x-osc3-default,pipeline-emsc2-x-x-compact,pipeline-emsc2-x-x-default,pipeline-msc-asls-osc1-compact,pipeline-msc-asls-osc1-default,pipeline-msc-asls-osc2-compact,pipeline-msc-asls-osc2-default,pipeline-msc-asls-osc3-compact,pipeline-msc-asls-osc3-default,pipeline-msc-asls-x-compact,pipeline-msc-asls-x-default,pipeline-msc-x-osc1-compact,pipeline-msc-x-osc1-default,pipeline-msc-x-osc2-compact,pipeline-msc-x-osc2-default,pipeline-msc-x-osc3-compact,pipeline-msc-x-osc3-default,pipeline-msc-x-x-compact,pipeline-msc-x-x-default,pipeline-snv-asls-osc1-compact,pipeline-snv-asls-osc1-default,pipeline-snv-asls-osc2-compact,pipeline-snv-asls-osc2-default,pipeline-snv-asls-osc3-compact,pipeline-snv-asls-osc3-default,pipeline-snv-asls-x-compact,pipeline-snv-asls-x-default,pipeline-snv-x-osc1-compact,pipeline-snv-x-osc1-default,pipeline-snv-x-osc2-compact,pipeline-snv-x-osc2-default,pipeline-snv-x-osc3-compact,pipeline-snv-x-osc3-default,pipeline-snv-x-x-compact,pipeline-snv-x-x-default,pipeline-x-asls-osc1-compact,pipeline-x-asls-osc1-default,pipeline-x-asls-osc2-compact,pipeline-x-asls-osc2-default,pipeline-x-asls-osc3-compact,pipeline-x-asls-osc3-default,pipeline-x-asls-x-compact,pipeline-x-asls-x-default,pipeline-x-x-osc1-compact,pipeline-x-x-osc1-default,pipeline-x-x-osc2-compact,pipeline-x-x-osc2-default,pipeline-x-x-osc3-compact,pipeline-x-x-osc3-default
COLZA,C_woOutlier,2.578181266849206,2.578181266849206,1.8716191751324436,1.8716191751324436,2.063764116829838,2.578181266849206,1.8716191751324436,2.5781812668491764,2.327531223099358,1.9004811146260328,2.3171489513834542,1.9773736551105028,2.327531223099358,2.327531223099358,2.578181266849206,2.327531223099358,2.4366343292371058,2.4366343292371058,2.4366343292371058,1.6231701535049925,2.4009008765711077,2.4009008765711077,1.729377004203946,1.7021842642736176,1.3859639793603136,1.4979989693061848,1.699964974431609,3.437845521790449,3.145695886995095,2.286674733758931,2.941807313240229,2.9411198852239986,1.601807477386274,2.759043605194155,2.759043605194155,2.759043605194155,2.759043605194155,2.759043605194155,2.759043605194155,2.759043605194155,3.25057209363664,3.25057209363664,2.052381843780948,3.25057209363664,2.591496551598828,3.386693764328246,2.2881796239838117,1.5986750188877916,2.3275312230993297,9.058020447168396,2.800483747906977,2.800450547211917,2.800477532826975,2.801363333702121,2.800600431587674,2.80108274900209,4.764996092849152,8.839768739486434,2.801096449399103,2.801146619700879,2.802204094836277,2.8023298186854526,2.802133640429917,2.80232117133108,7.726826223000508,7.482815877754505,2.7968517305376865,2.7968517305376865,2.797004390526194,2.797004390526194,2.7974414279223154,2.798589772678498,2.798128160328743,2.883624383259742,2.79978431871136,2.7998359638292047,2.799515574994153,2.7995183083713338,2.799516722226357,2.7995187979469365,2.799804883789295,2.799815038238465,2.320773439694117,2.320773439694117,2.320773439694117,2.320773439694117,2.322364122031001,2.322364122031001,3.678846659896039,3.2322362207636224,2.305319370345708,2.305319370345708,2.2882596052957904,2.286674733758931,2.28779950860091,2.28779950860091,3.437845521790449,3.145695886995095,2.351096384120208,2.351096384120208,2.351096384120208,2.351096384120208,2.3526227277392517,2.3526227277392517,3.569944598795721,3.1385218191737314,2.314250363927386,2.314250363927386,2.2877682493527174,2.2881796239838117,2.287806471103926,2.288092481286529,3.25057209363664,2.591496551598828,2.389506710065982,2.390988840213798,2.389506710065985,2.3978302100209112,2.389506710065985,2.3944761014469607,3.1209030700673805,2.4009008765711077,2.941560229701296,2.9407020224371614,2.941807313240229,2.9411198852239986,2.9432833606483904,2.943676966462262
COLZA,N_wOutlier,0.3546073824573907,0.3576571672615714,0.4186515690642767,0.431571661268291,0.3794777943247521,0.3590883475232105,0.431571661268291,0.3429315105853032,0.3481335738414483,0.4348293424269149,0.3490607413193846,0.3511313039469402,0.3601645756447585,0.3494710216381107,0.3568422380870132,0.3491175988417033,0.3773973960885146,0.3494512531568541,0.3629277660379881,0.4112476381319636,0.3546684447567021,0.3546684447567021,0.3484320991869408,0.3460856577252686,0.2917342943125289,0.3189166085821966,0.313137429622946,0.2854161915625445,0.2889384631098276,1.361169266496779,1.3340150141552087,1.336210282809295,0.3511313039469382,1.392259042109866,1.392259042109866,1.392259042109866,1.392259042109866,1.392259042109866,1.392259042109866,1.392259042109866,0.2817943309196508,0.2808326467849152,0.3586908897150237,0.2867562547601898,0.2861611982186568,0.2971067283353795,1.355847734047266,0.3516788750363395,0.3481335738414491,2.186392817661916,1.4714472849554872,1.4725204551186453,1.4739066513199728,1.4739861319084364,1.4739000076889546,1.4739794286524983,1.781827647335173,1.786454587665355,1.468735502553104,1.4687005836690346,1.4701366819127395,1.4702069432551694,1.4694101710261516,1.4720793196838329,1.759556719736526,1.47811174627981,1.4693912305845536,1.4691275222949105,1.46939164241203,1.4691333318518187,1.4696689666435103,1.4696551532108355,1.9634012312747264,1.9634012312747264,1.4698462865999011,1.469644985470317,1.4698458347725758,1.469643008064112,1.4697444043395649,1.4698567647613503,1.8962386874385115,1.8962386874385115,1.3752551831531716,1.3767616321071698,1.375502468521839,1.3753918401244345,1.3752765028759135,1.3750724648767525,0.2913839365441691,0.2935807952540414,1.3616861740632222,1.3616861740632222,1.361169266496779,1.361169266496779,1.36054250251535,1.3624007041097888,0.2854161915625445,0.2889384631098276,1.3602985374090064,1.3617161460385356,1.3621169433393896,1.3598291603400294,1.3589496526963794,1.3598662212051733,0.2888063816742237,0.2843521893026369,1.3563592237693918,1.3563592237693918,1.355847734047266,1.355847734047266,1.3558312436394626,1.3573023670675846,0.2808326467849152,0.2861611982186568,1.3888800744681464,1.3847118035439043,1.385567155850833,1.383305301375763,1.3825485425379689,1.3821758900838488,0.3494512531568541,0.3499847509563793,1.3340150141552087,1.3340150141552087,1.3340150141552087,1.336210282809295,1.3388496122436973,1.3383915581935542
COLZA,N_woOutlier,0.3222596469497696,0.3222596469497696,0.3964104442405227,0.3964104442405227,0.3226672458637098,0.3222596469497696,0.3964104442405227,0.3417090507763308,0.3393929425576861,0.4075227471634456,0.3395545584668529,0.3597072369741967,0.3226672458637098,0.33867624142498,0.3222596469497696,0.3393929425576861,0.3134299730660613,0.3134299730660613,0.3134299730660613,0.4039753674502426,0.3138654754924539,0.308374776345024,0.3345266741210295,0.3338038885078084,0.2694214619779919,0.3096250835913803,0.2826226658720218,0.2628863264775327,0.2720205789380152,1.3624771619553806,1.210488124513008,1.210488124513008,0.3537750581711363,1.3954994258931592,1.3954994258931592,1.3954994258931592,1.3954994258931592,1.3954994258931592,1.3954994258931592,1.379842475358007,0.261313477617408,0.261313477617408,0.3387430207266645,0.261313477617408,0.2688208655620321,0.2585790093972522,1.354667502690149,0.346006218858781,0.3393929425576843,2.237436068660601,1.46859315302964,1.4686759894908397,1.4686782158043452,1.4687859194735295,1.4685451623232424,1.46863976810738,1.4745629247964775,1.4674461565907346,1.468808160545181,1.4688602147592449,1.4685761045665695,1.4686130526451644,1.4683355004825724,1.468316350857386,1.469562213372507,1.469849517774127,1.4685227639237266,1.469003892205477,1.4685186135016688,1.4690188242073017,1.4683703454595645,1.4689879154178485,1.5097039083492096,1.4998660992928712,1.468650613138129,1.4688258794695,1.4686542134779086,1.4688178287636695,1.46865419505574,1.4688143309244392,2.042913568198065,2.188103149384205,1.3739502004222646,1.3768862353969349,1.3738229863952411,1.378058457497295,1.373868950093739,1.3824228434920185,0.2745037978925959,0.2759894974372605,1.3601622077562854,1.3601622077562854,1.360695550274558,1.3624771619553806,1.3595393477969222,1.3599624118176414,0.2628863264775327,0.2720205789380152,1.358790204944588,1.3593725799802934,1.3585950647086378,1.3630413482440198,1.3588163721954571,1.36583804483548,0.2715786428690504,0.2740500679046222,1.3552417323285255,1.3552417323285255,1.354667502690149,1.354667502690149,1.3546819115689523,1.3546819115689523,0.261313477617408,0.2688208655620321,1.3848466910915556,1.3847565941263846,1.3850733641649946,1.3850733641649946,1.3850733641649944,1.3850933975993966,0.3401064047939514,0.3401064047939518,1.2031478466803345,1.2081399861807751,1.210488124513008,1.210488124513008,1.206779136430263,1.206779136430263
CORN,Corn_Oil_80_ZhengChenPelegYbaseSplit,0.0296536856230262,0.0265166017645963,0.0483095997059468,0.0517296114164852,0.0427419262146364,0.0265166017645963,0.0483095997059468,0.0265166017645969,0.0221767524674988,0.0455048852318927,0.0292773551075146,0.0632704807118606,0.0292503884628948,0.0292503884628948,0.0291321933864711,0.0292503884628948,0.023698596821882,0.023698596821882,0.0244667316621628,0.046804113786403,0.0223537070892451,0.0230276198491147,0.038438803641298,0.0419260100164354,0.0589935567204045,0.0569294506753502,0.0546441768755921,0.0534434337420358,0.0534434337420358,0.1696841745028631,0.1610556534754421,0.1610605382078074,0.0662781069598637,0.1603656473140736,0.1603656473140736,0.1612335304233722,0.1612335304233722,0.1603656473140736,0.1603656473140736,0.1603656473140736,0.0584320148801926,0.0560633043430345,0.0552341863675401,0.0550616293159591,0.0560633043430345,0.057681013673145,0.1695352146732317,0.0669004018957692,0.0221767524674975,0.5305216351389578,0.1882658547936842,0.1882658547936842,0.1885142605358398,0.1885142605358398,0.1837334862729888,0.1774818952680525,0.2147915036143714,0.2041280093139514,0.1744037533126631,0.1738424884081043,0.1745385614272413,0.1743173001127243,0.174609099760712,0.1744264389661035,0.1759306367780601,0.1796387716271163,0.1736938896754124,0.1736934453946438,0.1737028905650109,0.1740355237817587,0.1738100965598832,0.1740219844521842,0.3296749665496588,0.2202233488358528,0.1737308604515726,0.1737301655869948,0.1737310212842047,0.1737303745395509,0.1737311953474877,0.1737306330652483,0.2032614588223008,0.2034446691466399,0.1388107735918304,0.1388107735918304,0.1396863640017418,0.1396863640017418,0.1379891835266625,0.141358140730927,0.0612291078357092,0.0680094153277664,0.1551333644338192,0.1551333644338192,0.1694083439607509,0.1696841745028631,0.1693418887959941,0.1695646148434186,0.0534434337420358,0.0534434337420358,0.1384030639917483,0.1384030639917483,0.1392070272001666,0.1392070272001666,0.137309529005664,0.1407926749900311,0.0617810112420342,0.0681792749248719,0.1548656626784611,0.1548656626784611,0.169268456459507,0.1695352146732317,0.1692036382645509,0.1694184628842407,0.0560633043430345,0.0560633043430345,0.156604229699774,0.1564511053987588,0.157017794227462,0.1570164315706747,0.1570178371727781,0.1570154915695815,0.0274990610013725,0.0223537070892453,0.1608293349987623,0.158332464229511,0.1610556534754421,0.1610605382078074,0.1610592436466766,0.1606986875850075
CORN,Corn_Starch_80_ZhengChenPelegYbaseSplit,0.138825048492548,0.1394191461678669,0.1296241335442014,0.1296241335442014,0.1716982946000513,0.138825048492548,0.1359457962379096,0.1388250484925488,0.1694680967921089,0.1591100961670707,0.1672200488950641,0.1972009927466382,0.1460580326231108,0.1672200488950567,0.1574171669824904,0.1672200488950567,0.1842778244484035,0.1818261145435869,0.1842778244484035,0.1750835488524015,0.1997906578082584,0.1997981922369785,0.1523946862223884,0.1520063806882927,0.1452617583472376,0.1797266082401261,0.1543486927343195,0.1375181675961425,0.1543515769567561,0.7438593101659337,0.7833972164124093,0.7871328843487287,0.1972009927466326,0.787584488525021,0.787584488525021,0.7844891703347164,0.7844891703347164,0.787584488525021,0.787584488525021,0.787584488525021,0.1366980161926531,0.1366980161926531,0.1289565231260683,0.1370388070564319,0.1541622969824178,0.1606642218155613,0.7444619014603965,0.1973599463815778,0.169468096792113,4.775560296870935,0.7728179082329768,0.7840386777362555,0.7686855074609504,0.7869924333199506,0.7697719232933484,0.9143139837318652,18.0623717635132,19.94727942605969,0.7836881036252475,0.7778838007414592,0.8258277733722581,0.9174584515993652,0.8107553290064116,0.9248300134932176,15.889003146888252,19.696599477378424,0.8374639307297768,0.8346360712018316,0.8531246416059874,0.8819782850558059,0.8557482013966505,0.8970022200537094,3.2502343470791533,3.8808364640592505,0.7860225156980726,0.7922514996879102,0.7840373562685611,0.793136875534417,0.7676350980817218,0.7711970128454694,4.502117996765321,3.4985437829594077,0.6963350791832288,0.7103241718498644,0.6865287406469596,0.6896197402021781,0.7682997726972408,0.7691544616400019,0.1338709165169422,0.151882720281288,0.7441193819917098,0.7441785395640149,0.7513347866901027,0.7438593101659337,0.7514211086427334,0.7520763412353336,0.1375181675961425,0.1543515769567561,0.6962163671648167,0.7066440992179058,0.6855979402509246,0.6883282649178881,0.7667928422286681,0.767304783929998,0.1327437694569631,0.1484666646855748,0.743531849484477,0.7435871649498,0.75105379206125,0.7444619014603965,0.7510593861307695,0.7515591393590096,0.1366980161926531,0.1541622969824178,0.7803138920947738,0.7795521243798106,0.7803744056346155,0.7799166137473866,0.7813006619611956,0.7796909571435271,0.2353432217401424,0.210369804375106,0.7875837007286263,0.7875903284670952,0.7833972164124093,0.7871328843487287,0.7831937210824989,0.7874753774205769
DIESEL,DIESEL_bp50_246_b-a,3.2098879761585923,3.2098879761585923,3.634586420153751,3.827165785586727,3.348372362138384,3.2098879761585923,3.634586420153751,3.174703293794276,3.2392441601603856,3.827165785586727,3.239244160160364,3.153566743158964,3.2098879761585923,3.1747032937942907,3.2098879761585923,3.2392441601603856,3.288443808056229,3.224619517838365,3.224619517838365,3.611614764357246,3.3079268448200163,3.288443808056229,3.207362107155744,3.166042680048914,3.936280593340206,4.402120062761688,3.7184470627877486,3.098618243967272,3.094094716549574,14.052797532053551,14.001287621376571,13.99046537486864,3.153566743158967,11.523020904374231,11.523020904374231,14.040696039800384,14.040696039800384,11.523020904374231,11.523020904374231,11.134580923201671,3.1102987429017355,3.1102987429017355,4.177203738037455,3.1102987429017355,3.293885587388158,3.230321688853193,14.044412894102232,3.1597425866270337,3.239244160160377,62.26192494870558,15.23221773575066,15.84158407967226,15.920243229001686,15.964216785512496,15.743039690163773,15.864609008066711,18.17539157677748,20.84605322045053,21.05040813438736,21.351428079938724,20.815953558300997,20.92821811517543,20.81321456894176,20.67609845327832,21.07238958619972,21.567020682932583,15.694510756161804,15.915634143154271,15.573673289804614,16.143222573965126,15.517397898652828,15.589390983754765,15.82637254558256,16.187658981268417,15.968351859786134,15.911837963557517,15.757570215639598,15.836361903341055,15.857218581140591,16.26516794585217,16.0463589186763,16.009706206392053,14.355329218927654,14.351661530319594,14.358209814472255,14.351187542345578,14.360563390959085,14.358473474065072,3.100221625724056,2.945651849112764,14.06865264419025,14.054431004885348,14.069010420810445,14.052797532053551,14.075666732098686,14.07873300645064,3.098618243967272,3.094094716549574,14.353893895910169,14.358378155511105,14.351647059763875,14.34344120093698,14.355608225389224,14.351182792085192,3.2385328208222224,3.3306155118264664,14.054306637856977,14.04757421937737,14.055576129536195,14.044412894102232,14.063750978400238,14.067913896760365,3.1102987429017355,3.293885587388158,14.28793718286092,14.310036526850292,14.293164206123176,14.319311640766148,14.288594759243542,14.285312318206174,2.952683111461225,3.3565340721412698,13.999148766855068,14.014763776861168,14.001287621376571,13.99046537486864,14.011385669988764,14.042647046572425
DIESEL,DIESEL_bp50_246_hla-b,3.1628523566067,3.1039984195950616,3.851382142363405,3.878867973689832,2.786498003201579,2.963358059280102,3.851382142363405,2.926505684604138,2.7299217516730865,3.8597148785026536,2.9077582863960063,2.79444758531161,3.2590574853350103,2.926505684604125,2.999921767660517,2.7299217516730865,3.852012325961155,3.113807034100241,3.109731559666989,3.721416449638587,3.852012325961155,3.274909539821963,2.791245960549909,2.766548259317486,3.293933090859236,7.03472003862302,3.7031875406142247,2.915844331722224,3.742939266211229,17.17351516395311,16.78170068706934,17.18608706138596,2.794447585311599,16.782243789117185,16.782243789117185,16.781559065271853,16.781559065271853,16.782243789117185,16.782243789117185,16.782243789117185,3.055915011702976,2.873144470286951,3.9677403346443834,3.055915011702976,3.1134889232135734,3.001530417154315,17.208981134034264,2.7795655114591744,2.7299217516730856,41.50873559937767,19.38249214007846,17.420071028071067,23.683411675001995,23.718621852504903,23.689491183040907,23.70658285582347,18.47611197388837,17.453958509498424,18.44796024193727,18.506959953362927,18.35060411397873,18.331608342459717,18.38311777813615,18.42836375669869,18.45127908994367,18.50406069967577,17.12130441659915,17.12479363806929,17.119726714430257,17.12343092319635,17.15711097919218,17.153144137671188,17.138830653841634,17.258594537828667,17.139392549561393,17.143624566126533,17.14367648938028,17.142855696020575,17.13893745338955,17.13745966068721,17.14054456145918,17.145370227062052,17.123195133399175,17.28824439945473,17.119862183202933,17.254925748185364,17.118150953635066,17.235100940511494,3.0106413249415698,3.414629825866914,16.82070230825655,17.179876212465864,16.818921888065788,17.17351516395311,16.8183824635942,17.11038091653273,2.915844331722224,3.742939266211229,17.145726005240697,17.328890541434863,17.1410758277993,17.282963081836478,17.13778007316941,17.135413738884264,3.042358555062463,3.4481992343675967,16.802917279963076,17.215349042403727,16.802625393523087,17.208981134034264,16.80196776369798,17.13381150458212,2.873144470286951,3.1134889232135734,17.136036611994065,17.303036456665502,17.134687496077365,17.289129285600666,17.13050071798005,17.131404435073957,2.937998395302957,2.841614893299292,16.781898512277646,17.19144916145449,16.78170068706934,17.18608706138596,16.781335361315964,16.78664785007439
DIESEL,DIESEL_bp50_246_hlb-a,3.0295653387466577,3.104283833452879,3.882591351570792,3.804078273892004,2.9662018449794694,2.9662018449794694,3.1362095273049966,3.018745524649935,3.7028092269063935,3.804078273892004,3.633589008056778,3.702809226906426,2.958364440526001,3.1671818107461998,2.8694085513110474,3.7028092269063935,3.070016662310726,3.1403701740773715,3.1403701740773715,3.9095981536124,3.1299828762241324,3.016035123784715,3.086272468656288,3.09628158513161,3.1979881084054886,4.725964185835456,3.807049273417896,2.9855792580564,3.323640260276154,14.363227196548255,14.33789108431086,14.331172566882511,3.137451600951606,14.3387986823669,14.3387986823669,14.334156968659968,14.334156968659968,14.3387986823669,14.3387986823669,14.3387986823669,3.035036923599409,2.924556953814528,3.900902046432255,3.035036923599409,3.028884017331274,3.107897521385328,14.35283828530438,2.958643990126626,3.7028092269061994,58.51485664946043,14.95762074383216,14.95202759610839,14.956962451132588,14.956936175924726,14.9574725965552,14.958196886705316,24.677745019583043,23.370313797103435,14.96123015881624,14.97142523922147,14.96089658827412,14.977655240300797,14.960891875297824,14.972003220472944,14.961327147102669,82.57707690184223,15.003656083489592,15.003656083489592,14.997997840136264,14.997997840136264,14.98843195752683,14.98843195752683,30.32840045415508,55.24881896195791,15.000386213658324,15.000373913683683,14.992235484711216,14.992235484711216,14.982454248049342,14.982376754639922,48.53471558410246,48.35825226540387,14.573968303792585,14.571819272844929,14.57656438006812,14.55258713442447,14.57858304661184,14.582073462842182,2.987420131120605,3.11739018367996,14.37554273786258,14.354581975853089,14.38158853321881,14.363227196548255,14.37486725708558,14.373329138912723,2.9855792580564,3.323640260276154,14.577560099383176,14.569438815157811,14.575363593607989,14.545483316899508,14.578743445748923,14.5823928397877,3.0332946794109,3.0332946794109,14.366484469388876,14.343131380600262,14.37512247970435,14.35283828530438,14.366893941666476,14.36465320133243,2.924556953814528,3.028884017331274,14.565801183641652,14.587801859953649,14.58249888836404,14.584034087457251,14.586030772640044,14.583784384857802,2.9696993523908666,3.5475921595540068,14.337737895281007,14.313401973510985,14.33789108431086,14.331172566882511,14.33822423289723,14.33822423289723
DarkResp,Rd25_CBtestSite,0.2287746993631384,0.2287746993631384,0.2589677211546614,0.2278641640946068,0.2993597488587591,0.2287746993631384,0.2422800464805326,0.267069303165675,0.24722866703895,0.23099003020389,0.2573186781052314,0.2343203031321842,0.2287746993631384,0.2574804730873216,0.2287746993631384,0.2573186781052314,0.2282633518353795,0.2282633518353795,0.2282633518353795,0.2385262251398832,0.2282633518353795,0.2282633518353795,0.2741069763176885,0.2781613469356897,0.3562872816166629,0.3616078601700423,0.2629540492717397,0.2369963834970944,0.2586398987289565,0.3539464179998039,0.3668908525654841,0.3668908525654841,0.2287753653898592,0.3628022215573137,0.3628022215573137,0.3628022215573137,0.3628022215573137,0.3628022215573137,0.3628022215573137,0.3628022215573137,0.2390092682562619,0.2656565231905903,0.23740127091322,0.2390092682562619,0.245760016263662,0.2411333748537153,0.3554359999764673,0.2339507436247258,0.2472286670389493,0.7210983157134576,0.3570461484416178,0.3592503785916525,0.3569359807171163,0.3591604399550378,0.3567190827537414,0.359475605208039,0.3614073941584131,0.3714242879277293,0.3556661964572133,0.3564252862042715,0.3562538489166743,0.3562724164939783,0.3562548747001046,0.3562673277991322,0.3557735223950383,0.3612482265942356,0.3552273362963123,0.3554663187789063,0.3552272919267928,0.3554705497527519,0.3552272855028122,0.3554875005262546,0.4009117059557155,0.3827547084690493,0.3552583660239575,0.3554689783320816,0.3552306902493297,0.3554500393720731,0.3552306790029177,0.3554508309292356,0.3817947650100113,0.3817947650100113,0.3711769914604069,0.3740149804098527,0.370023088407241,0.3721787983040591,0.3723549784777354,0.371695822711689,0.2495110594550102,0.2495110594550102,0.3628148885857526,0.3715688927992192,0.3591113292654918,0.3539464179998039,0.3609543189403456,0.3609543189403455,0.2369963834970944,0.2586398987289565,0.3714968571410567,0.3746011280906666,0.3703683173345102,0.3726403000627283,0.3730138174020031,0.3723745597492472,0.2503668740135197,0.2549671229292646,0.3648755603489023,0.373491401454611,0.3604838792366976,0.3554359999764673,0.3622732209652338,0.3622732209652338,0.2656565231905903,0.245760016263662,0.3506600295339689,0.3414340907451286,0.3499249884810741,0.3499649562893258,0.3610625847325567,0.3610625847325567,0.2396953873761054,0.2408623141423658,0.3524476105231474,0.3526797338649031,0.3668908525654841,0.3668908525654841,0.3573262559705026,0.3571779778971169
DarkResp,Rd25_GTtestSite,0.2085747113420383,0.2085747113420383,0.2219333503972153,0.2219333503972153,0.2962629476981777,0.1968682286119768,0.2219333503972153,0.2038005769093663,0.2040336712896285,0.2389131097071899,0.2644360224609102,0.2256719910537564,0.2031003999099394,0.203609981862407,0.1907353896202484,0.2730388957282633,0.3194549265892003,0.3194549265892003,0.3168263316355039,0.2504366386840956,0.3122658393046436,0.3369585031866592,0.2566230860899721,0.2610234517962276,0.4097654535342435,0.3578875515062937,0.4222295657229106,0.4685332661559325,0.4336347671109747,0.4101201897649754,0.437006855421438,0.4498849952128539,0.2041572375797028,0.4259242378067027,0.4259242378067027,0.2657889924022123,0.2657889924022123,0.4259242378067027,0.4259242378067027,0.4259242378067027,0.2757360495403225,0.4608590280044481,0.3393203237117454,0.2757360495403225,0.4462321985966674,0.4602749765858468,0.4127376878487417,0.2004846690008244,0.2040336712896281,0.5901943422549907,0.252964126032294,0.2519281401875413,0.2529648076533161,0.2525353261117777,0.2529642028517926,0.2529648467376315,0.2505821303269531,0.2575286106767283,0.2492798436816384,0.2492798436816384,0.2493050202132593,0.2493050202132593,0.2492322234739911,0.2492016152856391,0.2492965321534257,0.2492965321534257,0.2515345986964741,0.2515239336860563,0.2521677862556672,0.2521009140166354,0.2516958419891608,0.2512378973396943,0.2618406899143031,0.2618406899143031,0.2489561790185711,0.2489370368119005,0.249724351325135,0.249724351325135,0.2500902801137772,0.2494764433306854,0.2482202465903902,0.2481944454795864,0.441419324277662,0.441419324277662,0.4414918112460873,0.4414918112460873,0.4414918112460874,0.4465935630229293,0.4939709951883981,0.4922477499723214,0.4526337220238584,0.4239819644257073,0.4378559562508758,0.4101201897649754,0.4247817406686967,0.4112642150278346,0.4685332661559325,0.4336347671109747,0.4429359021138213,0.4211976526330476,0.4430130821865728,0.4353467582957164,0.443013082186573,0.44993564908599,0.487295544986364,0.4901450780440017,0.4487913050823379,0.4258666627045749,0.4340049019608963,0.4127376878487417,0.420684505280747,0.4134846307575942,0.4608590280044481,0.4462321985966674,0.3157801429964799,0.310451363648592,0.28763887434019,0.2918401522046252,0.3183307605228274,0.3161091083788657,0.2853811739925594,0.2979764537934936,0.4151062529999338,0.4151781866825453,0.437006855421438,0.4498849952128539,0.4326134278857793,0.4483101168729736
